,index,sent=positive,sent=negative
4905,revealing,2.2281597813102888e-10,0.0001638537784742581
4906,sukdev,2.2281597813102888e-10,0.0001638537784742581
4907,karki,0.00044563217907803593,0.0001638537784742581
4908,bribery,2.2281597813102888e-10,0.0001638537784742581
4909,eaten,2.2281597813102888e-10,0.0001638537784742581
4910,nii,2.2281597813102888e-10,0.0004915610077155452
4911,tahai,2.2281597813102888e-10,0.0001638537784742581
4912,anuhar,2.2281597813102888e-10,0.0001638537784742581
4913,samsaad,2.2281597813102888e-10,0.0001638537784742581
4914,hrnaa,2.2281597813102888e-10,0.0001638537784742581
4915,prxaa,2.2281597813102888e-10,0.0001638537784742581
4916,candidate,0.0011140801134711226,0.0011469754661981191
4917,swantratra,2.2281597813102888e-10,0.0001638537784742581
4918,chance,0.00044563217907803593,0.0008192682369568321
4919,gagan,2.2281597813102888e-10,0.0001638537784742581
4920,thapas,0.000222816200947007,0.0001638537784742581
4921,bakhra,2.2281597813102888e-10,0.0001638537784742581
4922,depth,0.0024509759822572957,0.0001638537784742581
4923,exposure,0.00044563217907803593,0.0001638537784742581
4924,excellent,0.0020053440259952377,0.0001638537784742581
4925,false,2.2281597813102888e-10,0.0003277073930949016
4926,accusation,2.2281597813102888e-10,0.0001638537784742581
4927,clarify,0.000222816200947007,0.0001638537784742581
4928,club,0.0013368960916021514,0.0004915610077155452
4929,forcing,2.2281597813102888e-10,0.0001638537784742581
4930,reign,2.2281597813102888e-10,0.0001638537784742581
4931,elect,2.2281597813102888e-10,0.0001638537784742581
4932,phone,2.2281597813102888e-10,0.0001638537784742581
4933,jitxa,2.2281597813102888e-10,0.0003277073930949016
4934,train,2.2281597813102888e-10,0.0001638537784742581
4935,hanna,0.000222816200947007,0.0001638537784742581
4936,gayaa,2.2281597813102888e-10,0.0001638537784742581
4937,audience,0.0015597120697331804,0.0001638537784742581
4938,ruling,2.2281597813102888e-10,0.0001638537784742581
4939,nsl,2.2281597813102888e-10,0.0001638537784742581
4940,almutairia,2.2281597813102888e-10,0.0001638537784742581
4941,league,0.0011140801134711226,0.0009831218515774756
4942,badxa,2.2281597813102888e-10,0.0003277073930949016
4943,badauxa,2.2281597813102888e-10,0.0001638537784742581
4944,apply,0.00044563217907803593,0.0003277073930949016
4945,nfa,2.2281597813102888e-10,0.0001638537784742581
4946,select,2.2281597813102888e-10,0.0003277073930949016
4947,replace,0.000222816200947007,0.0001638537784742581
4948,screwedby,2.2281597813102888e-10,0.0001638537784742581
4949,bam,2.2281597813102888e-10,0.0001638537784742581
4950,applies,2.2281597813102888e-10,0.0001638537784742581
4951,pretty,2.2281597813102888e-10,0.0001638537784742581
4952,unskilled,2.2281597813102888e-10,0.0001638537784742581
4953,thaat,2.2281597813102888e-10,0.0001638537784742581
4954,drive,0.000222816200947007,0.0001638537784742581
4955,licence,2.2281597813102888e-10,0.0001638537784742581
4956,yatayat,2.2281597813102888e-10,0.0003277073930949016
4957,gardela,2.2281597813102888e-10,0.0001638537784742581
4958,aabha,2.2281597813102888e-10,0.0001638537784742581
4959,yakdam,2.2281597813102888e-10,0.0001638537784742581
4960,khalko,2.2281597813102888e-10,0.0001638537784742581
4961,thiena,2.2281597813102888e-10,0.0001638537784742581
4962,ahiley,2.2281597813102888e-10,0.0003277073930949016
4963,controversy,2.2281597813102888e-10,0.0001638537784742581
4964,cancer,0.000222816200947007,0.0001638537784742581
4965,fearless,0.000222816200947007,0.0001638537784742581
4966,journalism,0.0008912641353400936,0.0001638537784742581
4967,chemotherapy,2.2281597813102888e-10,0.0001638537784742581
4968,bigrine,2.2281597813102888e-10,0.0001638537784742581
4969,worldcup,0.000222816200947007,0.0003277073930949016
4970,dekhnu,2.2281597813102888e-10,0.0001638537784742581
4971,pahidaina,2.2281597813102888e-10,0.0001638537784742581
4972,bottom,0.00044563217907803593,0.0001638537784742581
4973,dubayo,2.2281597813102888e-10,0.0001638537784742581
4974,xha,0.000222816200947007,0.0001638537784742581
4975,harni,2.2281597813102888e-10,0.0001638537784742581
4976,vanay,2.2281597813102888e-10,0.0001638537784742581
4977,xhaina,2.2281597813102888e-10,0.0001638537784742581
4978,artists,2.2281597813102888e-10,0.0001638537784742581
4979,katti,2.2281597813102888e-10,0.0003277073930949016
4980,ramra,2.2281597813102888e-10,0.0001638537784742581
4981,xhan,2.2281597813102888e-10,0.0001638537784742581
4982,dancer,2.2281597813102888e-10,0.0001638537784742581
4983,khiladi,2.2281597813102888e-10,0.0001638537784742581
4984,esports,0.000222816200947007,0.0001638537784742581
4985,uti,2.2281597813102888e-10,0.0001638537784742581
4986,tra,2.2281597813102888e-10,0.0001638537784742581
4987,sarai,0.00044563217907803593,0.0004915610077155452
4988,lagxha,2.2281597813102888e-10,0.0001638537784742581
4989,fore,2.2281597813102888e-10,0.0001638537784742581
4990,suspension,2.2281597813102888e-10,0.0001638537784742581
4991,dajii,2.2281597813102888e-10,0.0001638537784742581
4992,eakdum,2.2281597813102888e-10,0.0001638537784742581
4993,lelayman,2.2281597813102888e-10,0.0001638537784742581
4994,loe,2.2281597813102888e-10,0.0001638537784742581
4995,bukhna,2.2281597813102888e-10,0.0001638537784742581
4996,thakyou,2.2281597813102888e-10,0.0001638537784742581
4997,comnt,2.2281597813102888e-10,0.0001638537784742581
4998,kamal,2.2281597813102888e-10,0.0003277073930949016
4999,neplase,2.2281597813102888e-10,0.0001638537784742581
5000,seach,2.2281597813102888e-10,0.0001638537784742581
5001,bight,2.2281597813102888e-10,0.0001638537784742581
5002,nahunu,2.2281597813102888e-10,0.0001638537784742581
5003,saff,2.2281597813102888e-10,0.0001638537784742581
5004,jitna,0.000222816200947007,0.0001638537784742581
5005,nasuknu,2.2281597813102888e-10,0.0001638537784742581
5006,unit,0.00044563217907803593,0.0001638537784742581
5007,arm,2.2281597813102888e-10,0.0001638537784742581
5008,heru,2.2281597813102888e-10,0.0001638537784742581
5009,garidinu,2.2281597813102888e-10,0.0001638537784742581
5010,tpi,2.2281597813102888e-10,0.0001638537784742581
5011,gareako,0.000222816200947007,0.0001638537784742581
5012,mojela,2.2281597813102888e-10,0.0001638537784742581
5013,bujinxa,2.2281597813102888e-10,0.0001638537784742581
5014,tannai,0.000222816200947007,0.0004915610077155452
5015,synonym,2.2281597813102888e-10,0.0001638537784742581
5016,bahek,2.2281597813102888e-10,0.0004915610077155452
5017,tanna,0.000222816200947007,0.0001638537784742581
5018,ghari,2.2281597813102888e-10,0.0003277073930949016
5019,tannaai,2.2281597813102888e-10,0.0001638537784742581
5020,choice,2.2281597813102888e-10,0.0003277073930949016
5021,xainamaha,2.2281597813102888e-10,0.0001638537784742581
5022,banna,0.000222816200947007,0.0003277073930949016
5023,khozxa,2.2281597813102888e-10,0.0001638537784742581
5024,dharan,2.2281597813102888e-10,0.0001638537784742581
5025,drn,2.2281597813102888e-10,0.0001638537784742581
5026,khelna,0.000222816200947007,0.0003277073930949016
5027,jantho,2.2281597813102888e-10,0.0001638537784742581
5028,ailay,2.2281597813102888e-10,0.0001638537784742581
5029,lagako,2.2281597813102888e-10,0.0001638537784742581
5030,sakda,2.2281597813102888e-10,0.0001638537784742581
5031,thiyana,2.2281597813102888e-10,0.0001638537784742581
5032,subba,2.2281597813102888e-10,0.0001638537784742581
5033,goldcup,2.2281597813102888e-10,0.0001638537784742581
5034,huntho,2.2281597813102888e-10,0.0001638537784742581
5035,bhutan,2.2281597813102888e-10,0.0001638537784742581
5036,kolkata,2.2281597813102888e-10,0.0001638537784742581
5037,auntho,2.2281597813102888e-10,0.0001638537784742581
5038,khelnalai,2.2281597813102888e-10,0.0001638537784742581
5039,president,0.0008912641353400936,0.0003277073930949016
5040,maathi,2.2281597813102888e-10,0.0001638537784742581
5041,nasakne,0.000222816200947007,0.0003277073930949016
5042,esko,2.2281597813102888e-10,0.0001638537784742581
5043,dhai,2.2281597813102888e-10,0.0001638537784742581
5044,kaaran,2.2281597813102888e-10,0.0001638537784742581
5045,raajnitik,2.2281597813102888e-10,0.0001638537784742581
5046,samrakchan,2.2281597813102888e-10,0.0001638537784742581
5047,ciaa,2.2281597813102888e-10,0.0001638537784742581
5048,set,0.000222816200947007,0.0001638537784742581
5049,eslai,2.2281597813102888e-10,0.0001638537784742581
5050,sampati,2.2281597813102888e-10,0.0003277073930949016
5051,chaanbin,2.2281597813102888e-10,0.0001638537784742581
5052,dukhko,2.2281597813102888e-10,0.0001638537784742581
5053,khaskidaix,2.2281597813102888e-10,0.0001638537784742581
5054,nepotism,0.00044563217907803593,0.0001638537784742581
5055,ropani,2.2281597813102888e-10,0.0001638537784742581
5056,crore,0.0008912641353400936,0.0013108290808187624
5057,kineko,2.2281597813102888e-10,0.0001638537784742581
5058,dholahiti,2.2281597813102888e-10,0.0001638537784742581
5059,bhanney,2.2281597813102888e-10,0.0001638537784742581
5060,arabai,2.2281597813102888e-10,0.0001638537784742581
5061,molincha,2.2281597813102888e-10,0.0001638537784742581
5062,chiring,2.2281597813102888e-10,0.0001638537784742581
5063,sherpa,2.2281597813102888e-10,0.0001638537784742581
5064,jawos,0.000222816200947007,0.0001638537784742581
5065,vayesi,2.2281597813102888e-10,0.0003277073930949016
5066,sablai,2.2281597813102888e-10,0.0001638537784742581
5067,thacha,2.2281597813102888e-10,0.0001638537784742581
5068,rank,2.2281597813102888e-10,0.0001638537784742581
5069,upcoming,0.0020053440259952377,0.0001638537784742581
5070,anta,2.2281597813102888e-10,0.0003277073930949016
5071,saleani,2.2281597813102888e-10,0.0001638537784742581
5072,yatro,2.2281597813102888e-10,0.0003277073930949016
5073,auxa,0.0008912641353400936,0.0001638537784742581
5074,jukaa,2.2281597813102888e-10,0.0001638537784742581
5075,khoklow,2.2281597813102888e-10,0.0001638537784742581
5076,paray,2.2281597813102888e-10,0.0001638537784742581
5077,konwledge,2.2281597813102888e-10,0.0001638537784742581
5078,pheri,2.2281597813102888e-10,0.0001638537784742581
5079,saryo,2.2281597813102888e-10,0.0001638537784742581
5080,rajinama,2.2281597813102888e-10,0.0001638537784742581
5081,tetro,0.00044563217907803593,0.0003277073930949016
5082,khule,2.2281597813102888e-10,0.0001638537784742581
5083,hinchan,2.2281597813102888e-10,0.0001638537784742581
5084,mainpower,2.2281597813102888e-10,0.0001638537784742581
5085,lmao,2.2281597813102888e-10,0.0001638537784742581
5086,sukai,2.2281597813102888e-10,0.0001638537784742581
5087,sak,2.2281597813102888e-10,0.0001638537784742581
5088,theyo,2.2281597813102888e-10,0.0001638537784742581
5089,ca,2.2281597813102888e-10,0.0001638537784742581
5090,hamaro,2.2281597813102888e-10,0.0001638537784742581
5091,delete,2.2281597813102888e-10,0.0003277073930949016
5092,destory,2.2281597813102888e-10,0.0001638537784742581
5093,bana,2.2281597813102888e-10,0.0001638537784742581
5094,banaunw,0.000222816200947007,0.0001638537784742581
5095,tada,2.2281597813102888e-10,0.0001638537784742581
5096,jadai,2.2281597813102888e-10,0.0003277073930949016
5097,badeko,2.2281597813102888e-10,0.0001638537784742581
5098,badei,2.2281597813102888e-10,0.0001638537784742581
5099,technology,0.000222816200947007,0.0001638537784742581
5100,ai,2.2281597813102888e-10,0.0001638537784742581
5101,var,0.000222816200947007,0.0001638537784742581
5102,eventually,2.2281597813102888e-10,0.0001638537784742581
5103,aakas,2.2281597813102888e-10,0.0001638537784742581
5104,phal,2.2281597813102888e-10,0.0001638537784742581
5105,tari,2.2281597813102888e-10,0.0001638537784742581
5106,paxillo,2.2281597813102888e-10,0.0001638537784742581
5107,samay,2.2281597813102888e-10,0.0003277073930949016
5108,kagaj,2.2281597813102888e-10,0.0001638537784742581
5109,yethartha,2.2281597813102888e-10,0.0001638537784742581
5110,buda,2.2281597813102888e-10,0.0004915610077155452
5111,khyautey,2.2281597813102888e-10,0.0001638537784742581
5112,pohori,2.2281597813102888e-10,0.0001638537784742581
5113,xiri,2.2281597813102888e-10,0.0001638537784742581
5114,sakya,2.2281597813102888e-10,0.0001638537784742581
5115,buzda,2.2281597813102888e-10,0.0001638537784742581
5116,wc,2.2281597813102888e-10,0.0001638537784742581
5117,juni,2.2281597813102888e-10,0.0001638537784742581
5118,pherda,2.2281597813102888e-10,0.0001638537784742581
5119,stagnant,2.2281597813102888e-10,0.0001638537784742581
5120,basyo,2.2281597813102888e-10,0.0001638537784742581
5121,khelaye,2.2281597813102888e-10,0.0001638537784742581
5122,kheldaina,2.2281597813102888e-10,0.0001638537784742581
5123,gaddari,2.2281597813102888e-10,0.0001638537784742581
5124,vrastachari,2.2281597813102888e-10,0.0001638537784742581
5125,badhxa,2.2281597813102888e-10,0.0001638537784742581
5126,deshlai,2.2281597813102888e-10,0.0001638537784742581
5127,bigaryo,2.2281597813102888e-10,0.0001638537784742581
5128,pradhan,2.2281597813102888e-10,0.0001638537784742581
5129,nyadhish,2.2281597813102888e-10,0.0001638537784742581
5130,akhtiyar,2.2281597813102888e-10,0.0001638537784742581
5131,pramukh,2.2281597813102888e-10,0.0001638537784742581
5132,pradhansenapati,2.2281597813102888e-10,0.0001638537784742581
5133,haki,2.2281597813102888e-10,0.0001638537784742581
5134,malpotko,2.2281597813102888e-10,0.0001638537784742581
5135,hakim,2.2281597813102888e-10,0.0001638537784742581
5136,tyoo,2.2281597813102888e-10,0.0001638537784742581
5137,chooooor,2.2281597813102888e-10,0.0001638537784742581
5138,vaneraa,2.2281597813102888e-10,0.0001638537784742581
5139,messi,2.2281597813102888e-10,0.0001638537784742581
5140,cup,0.0013368960916021514,0.0003277073930949016
5141,walla,2.2281597813102888e-10,0.0001638537784742581
5142,habibi,2.2281597813102888e-10,0.0001638537784742581
5143,twalla,2.2281597813102888e-10,0.0001638537784742581
5144,herdinu,2.2281597813102888e-10,0.0001638537784742581
5145,nagereka,2.2281597813102888e-10,0.0001638537784742581
5146,hoinan,2.2281597813102888e-10,0.0001638537784742581
5147,garekai,2.2281597813102888e-10,0.0001638537784742581
5148,unle,2.2281597813102888e-10,0.0001638537784742581
5149,afnoi,2.2281597813102888e-10,0.0001638537784742581
5150,chalaye,2.2281597813102888e-10,0.0001638537784742581
5151,sathhi,2.2281597813102888e-10,0.0001638537784742581
5152,khelera,2.2281597813102888e-10,0.0001638537784742581
5153,vabisya,2.2281597813102888e-10,0.0001638537784742581
5154,banauxu,2.2281597813102888e-10,0.0001638537784742581
5155,baluwa,2.2281597813102888e-10,0.0001638537784742581
5156,hale,2.2281597813102888e-10,0.0001638537784742581
5157,samayera,2.2281597813102888e-10,0.0001638537784742581
5158,mehnat,2.2281597813102888e-10,0.0001638537784742581
5159,barbadi,2.2281597813102888e-10,0.0001638537784742581
5160,eps,2.2281597813102888e-10,0.0001638537784742581
5161,lagayo,2.2281597813102888e-10,0.0001638537784742581
5162,wujjwal,2.2281597813102888e-10,0.0001638537784742581
5163,hereko,2.2281597813102888e-10,0.0001638537784742581
5164,corapction,2.2281597813102888e-10,0.0001638537784742581
5165,kheladi,2.2281597813102888e-10,0.0001638537784742581
5166,vawesya,2.2281597813102888e-10,0.0001638537784742581
5167,dhamiro,2.2281597813102888e-10,0.0001638537784742581
5168,khae,2.2281597813102888e-10,0.0001638537784742581
5169,natapaiyeko,2.2281597813102888e-10,0.0001638537784742581
5170,thapaiyo,2.2281597813102888e-10,0.0001638537784742581
5171,tnk,2.2281597813102888e-10,0.0001638537784742581
5172,majjale,2.2281597813102888e-10,0.0001638537784742581
5173,sunaunu,2.2281597813102888e-10,0.0001638537784742581
5174,molai,2.2281597813102888e-10,0.0001638537784742581
5175,japnese,2.2281597813102888e-10,0.0001638537784742581
5176,federation,2.2281597813102888e-10,0.0001638537784742581
5177,traning,2.2281597813102888e-10,0.0001638537784742581
5178,laijana,2.2281597813102888e-10,0.0001638537784742581
5179,magay,2.2281597813102888e-10,0.0001638537784742581
5180,balla,0.000222816200947007,0.0001638537784742581
5181,chilim,2.2281597813102888e-10,0.0001638537784742581
5182,khako,2.2281597813102888e-10,0.0001638537784742581
5183,chunab,0.000222816200947007,0.0014746826954394059
5184,dollor,2.2281597813102888e-10,0.0001638537784742581
5185,yad,0.000222816200947007,0.0001638537784742581
5186,rakhum,2.2281597813102888e-10,0.0001638537784742581
5187,association,2.2281597813102888e-10,0.0001638537784742581
5188,gar,2.2281597813102888e-10,0.0001638537784742581
5189,bhanlane,2.2281597813102888e-10,0.0001638537784742581
5190,astanai,2.2281597813102888e-10,0.0001638537784742581
5191,faata,2.2281597813102888e-10,0.0001638537784742581
5192,jhundyauna,2.2281597813102888e-10,0.0001638537784742581
5193,bhayaxa,2.2281597813102888e-10,0.0001638537784742581
5194,bigrekai,2.2281597813102888e-10,0.0001638537784742581
5195,yastai,0.000222816200947007,0.0003277073930949016
5196,gas,2.2281597813102888e-10,0.0001638537784742581
5197,khelkut,2.2281597813102888e-10,0.0001638537784742581
5198,vayara,2.2281597813102888e-10,0.0001638537784742581
5199,bigrexa,2.2281597813102888e-10,0.0001638537784742581
5200,crez,2.2281597813102888e-10,0.0001638537784742581
5201,jahile,2.2281597813102888e-10,0.0001638537784742581
5202,harxau,2.2281597813102888e-10,0.0001638537784742581
5203,jimu,2.2281597813102888e-10,0.0001638537784742581
5204,aihele,2.2281597813102888e-10,0.0001638537784742581
5205,xe,2.2281597813102888e-10,0.0001638537784742581
5206,ghusiya,2.2281597813102888e-10,0.0001638537784742581
5207,tetroooo,2.2281597813102888e-10,0.0001638537784742581
5208,batw,2.2281597813102888e-10,0.0003277073930949016
5209,aakoxa,2.2281597813102888e-10,0.0001638537784742581
5210,khaya,2.2281597813102888e-10,0.0001638537784742581
5211,xeyaa,2.2281597813102888e-10,0.0001638537784742581
5212,alii,2.2281597813102888e-10,0.0001638537784742581
5213,khayarw,2.2281597813102888e-10,0.0001638537784742581
5214,lagaidiya,2.2281597813102888e-10,0.0001638537784742581
5215,herr,2.2281597813102888e-10,0.0001638537784742581
5216,sukumbasi,0.000222816200947007,0.0001638537784742581
5217,fatta,2.2281597813102888e-10,0.0001638537784742581
5218,ghuskgori,2.2281597813102888e-10,0.0001638537784742581
5219,haalat,2.2281597813102888e-10,0.0001638537784742581
5220,bihog,2.2281597813102888e-10,0.0001638537784742581
5221,vaesakeko,2.2281597813102888e-10,0.0001638537784742581
5222,choooooor,2.2281597813102888e-10,0.0001638537784742581
5223,hooooo,0.000222816200947007,0.0001638537784742581
5224,haroo,2.2281597813102888e-10,0.0001638537784742581
5225,garyoo,2.2281597813102888e-10,0.0001638537784742581
5226,jhundako,2.2281597813102888e-10,0.0001638537784742581
5227,enki,2.2281597813102888e-10,0.0001638537784742581
5228,poi,2.2281597813102888e-10,0.0001638537784742581
5229,hopefully,0.00044563217907803593,0.0001638537784742581
5230,stereotype,2.2281597813102888e-10,0.0001638537784742581
5231,commission,2.2281597813102888e-10,0.0001638537784742581
5232,fin,2.2281597813102888e-10,0.0001638537784742581
5233,representative,0.000222816200947007,0.0001638537784742581
5234,electioncertain,2.2281597813102888e-10,0.0001638537784742581
5235,submit,2.2281597813102888e-10,0.0001638537784742581
5236,bibharan,2.2281597813102888e-10,0.0001638537784742581
5237,frame,2.2281597813102888e-10,0.0001638537784742581
5238,win,0.0015597120697331804,0.0004915610077155452
5239,earns,2.2281597813102888e-10,0.0001638537784742581
5240,incompleted,2.2281597813102888e-10,0.0001638537784742581
5241,didn,0.000222816200947007,0.0001638537784742581
5242,fluctuation,2.2281597813102888e-10,0.0001638537784742581
5243,commodity,2.2281597813102888e-10,0.0001638537784742581
5244,businessmen,2.2281597813102888e-10,0.0001638537784742581
5245,sub,0.001782528047864209,0.0001638537784742581
5246,fyi,2.2281597813102888e-10,0.0001638537784742581
5247,fairly,2.2281597813102888e-10,0.0001638537784742581
5248,jitdaina,2.2281597813102888e-10,0.0001638537784742581
5249,jitepani,2.2281597813102888e-10,0.0001638537784742581
5250,loanhahyo,2.2281597813102888e-10,0.0001638537784742581
5251,edit,0.003342239894781411,0.0001638537784742581
5252,financially,2.2281597813102888e-10,0.0001638537784742581
5253,ambition,2.2281597813102888e-10,0.0001638537784742581
5254,jyada,2.2281597813102888e-10,0.0001638537784742581
5255,vayepaxi,2.2281597813102888e-10,0.0001638537784742581
5256,mp,0.000222816200947007,0.0001638537784742581
5257,garney,2.2281597813102888e-10,0.0001638537784742581
5258,haley,2.2281597813102888e-10,0.0001638537784742581
5259,sang,2.2281597813102888e-10,0.0003277073930949016
5260,tauke,0.000222816200947007,0.0003277073930949016
5261,gang,2.2281597813102888e-10,0.0001638537784742581
5262,clubs,2.2281597813102888e-10,0.0001638537784742581
5263,package,2.2281597813102888e-10,0.0001638537784742581
5264,dherei,0.000222816200947007,0.0001638537784742581
5265,xoto,2.2281597813102888e-10,0.0003277073930949016
5266,laamo,2.2281597813102888e-10,0.0001638537784742581
5267,provider,2.2281597813102888e-10,0.0001638537784742581
5268,harka,0.000222816200947007,0.0001638537784742581
5269,sampang,0.000222816200947007,0.0001638537784742581
5270,bibekshil,2.2281597813102888e-10,0.0001638537784742581
5271,sajha,2.2281597813102888e-10,0.0001638537784742581
5272,conspiracy,2.2281597813102888e-10,0.0001638537784742581
5273,ujjwal,2.2281597813102888e-10,0.0001638537784742581
5274,rakshibeer,2.2281597813102888e-10,0.0001638537784742581
5275,dankau,2.2281597813102888e-10,0.0001638537784742581
5276,halda,2.2281597813102888e-10,0.0001638537784742581
5277,suitable,2.2281597813102888e-10,0.0001638537784742581
5278,tit,2.2281597813102888e-10,0.0001638537784742581
5279,tat,2.2281597813102888e-10,0.0001638537784742581
5280,midea,2.2281597813102888e-10,0.0001638537784742581
5281,hub,0.000222816200947007,0.0001638537784742581
5282,blindly,2.2281597813102888e-10,0.0001638537784742581
5283,liyeraa,2.2281597813102888e-10,0.0001638537784742581
5284,hedeko,2.2281597813102888e-10,0.0001638537784742581
5285,dinxan,2.2281597813102888e-10,0.0003277073930949016
5286,uniharusanga,2.2281597813102888e-10,0.0001638537784742581
5287,manisakeu,2.2281597813102888e-10,0.0001638537784742581
5288,thavako,2.2281597813102888e-10,0.0001638537784742581
5289,ajjai,2.2281597813102888e-10,0.0001638537784742581
5290,hunasakxaa,2.2281597813102888e-10,0.0001638537784742581
5291,diyaxan,2.2281597813102888e-10,0.0001638537784742581
5292,dher,2.2281597813102888e-10,0.0001638537784742581
5293,baarey,2.2281597813102888e-10,0.0001638537784742581
5294,ramrro,2.2281597813102888e-10,0.0001638537784742581
5295,jitam,2.2281597813102888e-10,0.0001638537784742581
5296,mileraw,2.2281597813102888e-10,0.0001638537784742581
5297,bcoz,0.000222816200947007,0.0001638537784742581
5298,nonotagain,0.000222816200947007,0.0004915610077155452
5299,chunabi,2.2281597813102888e-10,0.0001638537784742581
5300,dailo,2.2281597813102888e-10,0.0001638537784742581
5301,lovyauxan,2.2281597813102888e-10,0.0001638537784742581
5302,yini,2.2281597813102888e-10,0.0001638537784742581
5303,pugxan,2.2281597813102888e-10,0.0001638537784742581
5304,jatti,2.2281597813102888e-10,0.0001638537784742581
5305,halyo,2.2281597813102888e-10,0.0003277073930949016
5306,pugepaxi,2.2281597813102888e-10,0.0003277073930949016
5307,raksi,2.2281597813102888e-10,0.0004915610077155452
5308,khaye,2.2281597813102888e-10,0.0001638537784742581
5309,dhanga,2.2281597813102888e-10,0.0001638537784742581
5310,dekxu,2.2281597813102888e-10,0.0001638537784742581
5311,yestalai,2.2281597813102888e-10,0.0001638537784742581
5312,varu,2.2281597813102888e-10,0.0001638537784742581
5313,kharxa,2.2281597813102888e-10,0.0003277073930949016
5314,laddai,2.2281597813102888e-10,0.0001638537784742581
5315,thaxaina,2.2281597813102888e-10,0.0001638537784742581
5316,paiyenna,2.2281597813102888e-10,0.0001638537784742581
5317,tarseko,2.2281597813102888e-10,0.0001638537784742581
5318,jiteko,2.2281597813102888e-10,0.0001638537784742581
5319,pugxxa,2.2281597813102888e-10,0.0001638537784742581
5320,buddi,2.2281597813102888e-10,0.0001638537784742581
5321,ayena,2.2281597813102888e-10,0.0001638537784742581
5322,santan,2.2281597813102888e-10,0.0001638537784742581
5323,visa,0.000222816200947007,0.0004915610077155452
5324,garrne,2.2281597813102888e-10,0.0001638537784742581
5325,vayek,2.2281597813102888e-10,0.0001638537784742581
5326,vannera,2.2281597813102888e-10,0.0001638537784742581
5327,bikalpa,2.2281597813102888e-10,0.0001638537784742581
5328,xainayespali,2.2281597813102888e-10,0.0001638537784742581
5329,paileko,2.2281597813102888e-10,0.0001638537784742581
5330,utheko,2.2281597813102888e-10,0.0001638537784742581
5331,dekhinxarational,2.2281597813102888e-10,0.0001638537784742581
5332,cool,0.000222816200947007,0.0001638537784742581
5333,sochum,2.2281597813102888e-10,0.0001638537784742581
5334,sabaile,2.2281597813102888e-10,0.0003277073930949016
5335,panibhaina,2.2281597813102888e-10,0.0001638537784742581
5336,fuel,2.2281597813102888e-10,0.0003277073930949016
5337,bechara,2.2281597813102888e-10,0.0001638537784742581
5338,barsha,2.2281597813102888e-10,0.0001638537784742581
5339,scratch,0.00044563217907803593,0.0001638537784742581
5340,avg,2.2281597813102888e-10,0.0001638537784742581
5341,jitepaxi,2.2281597813102888e-10,0.0001638537784742581
5342,sagar,0.0011140801134711226,0.0003277073930949016
5343,dhakal,0.0011140801134711226,0.0003277073930949016
5344,publiccity,2.2281597813102888e-10,0.0001638537784742581
5345,etro,2.2281597813102888e-10,0.0003277073930949016
5346,informal,2.2281597813102888e-10,0.0001638537784742581
5347,koipani,2.2281597813102888e-10,0.0001638537784742581
5348,auditma,2.2281597813102888e-10,0.0001638537784742581
5349,chainanani,2.2281597813102888e-10,0.0001638537784742581
5350,bigbigi,2.2281597813102888e-10,0.0001638537784742581
5351,chhabahira,2.2281597813102888e-10,0.0001638537784742581
5352,dekhauchan,2.2281597813102888e-10,0.0001638537784742581
5353,badai,2.2281597813102888e-10,0.0001638537784742581
5354,gharjagga,2.2281597813102888e-10,0.0001638537784742581
5355,karobar,2.2281597813102888e-10,0.0001638537784742581
5356,grda,2.2281597813102888e-10,0.0001638537784742581
5357,ghatayera,2.2281597813102888e-10,0.0001638537784742581
5358,dekhauchankar,2.2281597813102888e-10,0.0001638537784742581
5359,chhali,2.2281597813102888e-10,0.0001638537784742581
5360,grchhandherai,2.2281597813102888e-10,0.0001638537784742581
5361,illiterate,2.2281597813102888e-10,0.0001638537784742581
5362,nabuji,2.2281597813102888e-10,0.0001638537784742581
5363,hisable,2.2281597813102888e-10,0.0001638537784742581
5364,chalchan,2.2281597813102888e-10,0.0001638537784742581
5365,janney,2.2281597813102888e-10,0.0001638537784742581
5366,bujney,2.2281597813102888e-10,0.0001638537784742581
5367,lageyra,2.2281597813102888e-10,0.0001638537784742581
5368,ramauchhanesari,2.2281597813102888e-10,0.0001638537784742581
5369,chaleykocha,2.2281597813102888e-10,0.0001638537784742581
5370,deshformality,2.2281597813102888e-10,0.0001638537784742581
5371,vanney,2.2281597813102888e-10,0.0001638537784742581
5372,nepalma,2.2281597813102888e-10,0.0001638537784742581
5373,hakma,2.2281597813102888e-10,0.0001638537784742581
5374,donation,0.000222816200947007,0.0003277073930949016
5375,aauchan,2.2281597813102888e-10,0.0001638537784742581
5376,vrastachar,2.2281597813102888e-10,0.0001638537784742581
5377,grna,2.2281597813102888e-10,0.0001638537784742581
5378,pardaina,0.000222816200947007,0.0001638537784742581
5379,taxable,2.2281597813102888e-10,0.0001638537784742581
5380,hok,2.2281597813102888e-10,0.0001638537784742581
5381,test,2.2281597813102888e-10,0.0001638537784742581
5382,kosle,2.2281597813102888e-10,0.0001638537784742581
5383,front,0.00044563217907803593,0.0001638537784742581
5384,sakcha,2.2281597813102888e-10,0.0001638537784742581
5385,gundaraj,2.2281597813102888e-10,0.0001638537784742581
5386,gunda,2.2281597813102888e-10,0.0001638537784742581
5387,vetinchan,2.2281597813102888e-10,0.0001638537784742581
